energy_eV,xs_barns
1.0000E-05,2.0000E+07
1.0000E-10,1.0000E+10
1.00000000E-05,1.41689100E+01
1.26000000E-05,1.41688996E+01
1.50000000E-05,1.41688900E+01
1.89000000E-05,1.41688744E+01
2.00000000E-05,1.41688700E+01
2.52000000E-05,1.41688492E+01
2.75000000E-05,1.41688400E+01
3.46500000E-05,1.41688114E+01
3.50000000E-05,1.41688100E+01
4.41000000E-05,1.41687736E+01
5.00000000E-05,1.41687500E+01
6.30000000E-05,1.41687032E+01
7.50000000E-05,1.41686600E+01
9.45000000E-05,1.41685820E+01
1.00000000E-04,1.41685600E+01
1.26000000E-04,1.41684612E+01
1.50000000E-04,1.41683700E+01
1.89000000E-04,1.41682218E+01
2.00000000E-04,1.41681800E+01
2.52000000E-04,1.41679789E+01
2.75000000E-04,1.41678900E+01
3.46500000E-04,1.41676135E+01
3.50000000E-04,1.41676000E+01
4.41000000E-04,1.41672542E+01
5.00000000E-04,1.41670300E+01
6.30000000E-04,1.41665360E+01
7.50000000E-04,1.41660800E+01
9.45000000E-04,1.41653312E+01
1.00000000E-03,1.41651200E+01
1.26000000E-03,1.41641216E+01
1.50000000E-03,1.41632000E+01
1.89000000E-03,1.41617024E+01
2.00000000E-03,1.41612800E+01
2.52000000E-03,1.41592624E+01
2.75000000E-03,1.41583700E+01
3.46500000E-03,1.41555767E+01
3.50000000E-03,1.41554400E+01
4.41000000E-03,1.41518485E+01
5.00000000E-03,1.41495200E+01
6.30000000E-03,1.41443035E+01
6.44540000E-03,1.41437200E+01
7.89080000E-03,1.41378400E+01
9.94240800E-03,1.41294067E+01
1.00000000E-02,1.41291700E+01
1.26000000E-02,1.41184840E+01
1.50000000E-02,1.41086200E+01
1.89000000E-02,1.40931136E+01
2.00000000E-02,1.40887400E+01
2.51440000E-02,1.40692300E+01
2.53000000E-02,1.40686500E+01
2.56859400E-02,1.40672200E+01
2.60718800E-02,1.40658000E+01
2.68437500E-02,1.40629600E+01
2.83875000E-02,1.40573300E+01
3.14750000E-02,1.40462100E+01
3.76500000E-02,1.40244200E+01
4.74390000E-02,1.39908203E+01
5.00000000E-02,1.39820300E+01
6.25000000E-02,1.39401800E+01
7.50000000E-02,1.38991400E+01
9.45000000E-02,1.38365840E+01
1.00000000E-01,1.38189400E+01
1.21985000E-01,1.37499900E+01
1.43970000E-01,1.36821200E+01
1.81402200E-01,1.35700618E+01
1.87940000E-01,1.35504900E+01
2.00000000E-01,1.35167800E+01
2.35070000E-01,1.34390800E+01
2.70140000E-01,1.34316000E+01
2.90687500E-01,1.34657800E+01
3.11235000E-01,1.35023600E+01
3.52330000E-01,1.35117000E+01
3.89247500E-01,1.34635900E+01
4.26165000E-01,1.33996600E+01
5.00000000E-01,1.32719500E+01
6.25000000E-01,1.30828600E+01
7.50000000E-01,1.29166800E+01
8.75000000E-01,1.27580800E+01
1.00000000E+00,1.25982600E+01
1.03450000E+00,1.25628600E+01
1.12230000E+00,1.26975400E+01
1.15505000E+00,1.28941400E+01
1.18780000E+00,1.29877000E+01
1.21020000E+00,1.29631400E+01
1.23605000E+00,1.28961800E+01
1.26190000E+00,1.28284400E+01
1.33590000E+00,1.26984600E+01
1.41891300E+00,1.25882000E+01
1.50192500E+00,1.24959700E+01
1.66795000E+00,1.23396700E+01
1.83397500E+00,1.21848200E+01
1.91698800E+00,1.20794300E+01
1.95849400E+00,1.19973600E+01
1.97924700E+00,1.19410200E+01
2.00000000E+00,1.18840900E+01
2.00300000E+00,1.18794300E+01
2.01022500E+00,1.18800400E+01
2.01745000E+00,1.19098300E+01
2.03190000E+00,1.21080500E+01
2.06090000E+00,1.24058900E+01
2.08001600E+00,1.23598100E+01
2.09913200E+00,1.23003900E+01
2.13736300E+00,1.22127700E+01
2.17559400E+00,1.21535800E+01
2.21382500E+00,1.21082900E+01
2.36675000E+00,1.19761300E+01
2.51967500E+00,1.18654000E+01
2.67260000E+00,1.17429800E+01
2.70880000E+00,1.17025300E+01
2.74500000E+00,1.16561000E+01
2.81740000E+00,1.16164000E+01
2.93975000E+00,1.15282600E+01
3.00092500E+00,1.14594800E+01
3.06210000E+00,1.13874500E+01
3.13770000E+00,1.15110000E+01
3.17550000E+00,1.17389000E+01
3.21330000E+00,1.17904000E+01
3.25587500E+00,1.17125700E+01
3.29845000E+00,1.16185200E+01
3.38360000E+00,1.14452000E+01
3.46875000E+00,1.12497300E+01
3.51132500E+00,1.11235600E+01
3.55390000E+00,1.10108600E+01
3.58210000E+00,1.11082000E+01
3.60530000E+00,1.15531300E+01
3.62620000E+00,1.21149100E+01
3.65670000E+00,1.23676100E+01
3.67030000E+00,1.23168200E+01
3.68828500E+00,1.22149200E+01
3.70626900E+00,1.21134700E+01
3.74223800E+00,1.19494500E+01
3.77820700E+00,1.18313800E+01
3.81417500E+00,1.17430600E+01
3.88611300E+00,1.16160400E+01
3.95805000E+00,1.15233700E+01
4.10192500E+00,1.13807700E+01
4.24580000E+00,1.12579400E+01
4.38967500E+00,1.11326900E+01
4.53355000E+00,1.09805700E+01
4.60548800E+00,1.08767100E+01
4.67742500E+00,1.07248200E+01
4.71339400E+00,1.06100000E+01
4.74936300E+00,1.04399500E+01
4.76734800E+00,1.03190100E+01
4.78533200E+00,1.01615400E+01
4.80331600E+00,9.96604400E+00
4.82130000E+00,9.82414100E+00
4.84780000E+00,1.11879500E+01
4.87430000E+00,1.25588000E+01
4.89001300E+00,1.23206300E+01
4.90572500E+00,1.20605400E+01
4.92143800E+00,1.18595800E+01
4.93715000E+00,1.17087800E+01
4.96857500E+00,1.15017800E+01
5.00000000E+00,1.13655000E+01
5.07630000E+00,1.11608400E+01
5.15497500E+00,1.10259200E+01
5.23365000E+00,1.09223500E+01
5.39100000E+00,1.07684600E+01
5.54835000E+00,1.06621600E+01
5.70570000E+00,1.05218700E+01
5.88410000E+00,1.02599800E+01
5.97330000E+00,1.00672500E+01
6.06250000E+00,9.81356700E+00
6.17240000E+00,9.57837400E+00
6.22740000E+00,9.55000000E+00
6.28240000E+00,9.08446500E+00
6.30122500E+00,8.78447800E+00
6.32005000E+00,8.42237600E+00
6.33887500E+00,8.08517800E+00
6.35770000E+00,8.27275100E+00
6.37200000E+00,9.95990600E+00
6.38630000E+00,1.41147700E+01
6.41490000E+00,1.72284300E+01
6.42827500E+00,1.62009000E+01
6.44165000E+00,1.52379200E+01
6.46840000E+00,1.39114500E+01
6.49346900E+00,1.31581500E+01
6.51853800E+00,1.26580400E+01
6.56867500E+00,1.20330900E+01
6.61881300E+00,1.16468900E+01
6.66895000E+00,1.13711200E+01
6.76922500E+00,1.09591200E+01
6.86950000E+00,1.05798600E+01
6.91220000E+00,1.03873300E+01
6.95490000E+00,1.01439900E+01
6.99760000E+00,9.81195800E+00
7.01895000E+00,9.61627600E+00
7.04030000E+00,9.49032200E+00
7.07870000E+00,1.09792700E+01
7.09790000E+00,1.24465900E+01
7.11710000E+00,1.27568900E+01
7.13628800E+00,1.24950000E+01
7.15547500E+00,1.21781900E+01
7.17466300E+00,1.19154000E+01
7.19385000E+00,1.17087900E+01
7.23222500E+00,1.14125300E+01
7.27060000E+00,1.12093700E+01
7.37040000E+00,1.08746100E+01
7.47020000E+00,1.06584000E+01
7.58050000E+00,1.04820100E+01
7.63570000E+00,1.03889300E+01
7.69090000E+00,1.02899200E+01
7.90862500E+00,9.89137100E+00
8.12635000E+00,9.39463400E+00
8.23521300E+00,9.05839500E+00
8.34407500E+00,8.61268200E+00
8.45293800E+00,7.98117200E+00
8.50736900E+00,7.55763100E+00
8.56180000E+00,7.04266900E+00
8.62450000E+00,6.40009500E+00
8.65585000E+00,6.22155500E+00
8.68720000E+00,6.54312800E+00
8.72190000E+00,8.76620400E+00
8.75660000E+00,1.51949200E+01
8.78310000E+00,2.08206100E+01
8.80960000E+00,2.25719800E+01
8.82600000E+00,2.20197500E+01
8.88387500E+00,1.84064400E+01
8.94175000E+00,1.60449700E+01
8.99962500E+00,1.46542100E+01
9.05750000E+00,1.37076000E+01
9.13570000E+00,1.27007900E+01
9.17480000E+00,1.22174900E+01
9.21390000E+00,1.17512900E+01
9.26920000E+00,1.21583200E+01
9.29685000E+00,1.31680200E+01
9.32450000E+00,1.35154000E+01
9.36431300E+00,1.32724200E+01
9.40412500E+00,1.29331800E+01
9.48375000E+00,1.24191100E+01
9.56337500E+00,1.20578000E+01
9.64300000E+00,1.17800500E+01
9.75130000E+00,1.15885600E+01
9.85960000E+00,1.14990400E+01
9.92980000E+00,1.13038200E+01
1.00000000E+01,1.10805300E+01
1.00510000E+01,1.08823900E+01
1.00765000E+01,1.07621100E+01
1.01020000E+01,1.06347200E+01
1.01520000E+01,1.07757000E+01
1.01770000E+01,1.12139900E+01
1.02020000E+01,1.14067400E+01
1.02296300E+01,1.13808700E+01
1.02572500E+01,1.12949000E+01
1.03125000E+01,1.11287500E+01
1.04230000E+01,1.08810600E+01
1.05335000E+01,1.06819300E+01
1.06440000E+01,1.04852800E+01
1.07070000E+01,1.03770700E+01
1.07710000E+01,1.03284700E+01
1.09874300E+01,9.96099000E+00
1.12038500E+01,9.44568600E+00
1.13120700E+01,9.06251600E+00
1.14202800E+01,8.47023400E+00
1.14743900E+01,8.00638900E+00
1.15284900E+01,7.30487200E+00
1.15555500E+01,6.80217400E+00
1.15826000E+01,6.16598900E+00
1.16096500E+01,5.56328900E+00
1.16231800E+01,5.68736500E+00
1.16367000E+01,7.21771700E+00
1.16490500E+01,1.21971600E+01
1.16614000E+01,2.17689900E+01
1.16737500E+01,2.70161400E+01
1.16861000E+01,2.49258000E+01
1.17009100E+01,2.09702800E+01
1.17157200E+01,1.81408600E+01
1.17305300E+01,1.62690800E+01
1.17453400E+01,1.49867300E+01
1.17749600E+01,1.33715500E+01
1.18045800E+01,1.23944800E+01
1.18638200E+01,1.12279900E+01
1.19230500E+01,1.04875400E+01
1.20415300E+01,9.35792700E+00
1.21007700E+01,8.78892100E+00
1.21600000E+01,8.14019400E+00
1.22037500E+01,7.58976400E+00
1.22475000E+01,7.02661200E+00
1.22912500E+01,6.86309600E+00
1.23131300E+01,7.56998300E+00
1.23350000E+01,1.02357800E+01
1.23465000E+01,1.35025200E+01
1.23570000E+01,1.85793700E+01
1.23780000E+01,3.62563900E+01
1.23995000E+01,4.89531200E+01
1.24210000E+01,4.26991700E+01
1.24437500E+01,3.34312800E+01
1.24665000E+01,2.72916700E+01
1.24892500E+01,2.34383100E+01
1.25120000E+01,2.09033300E+01
1.25452500E+01,1.84988600E+01
1.25785000E+01,1.69400400E+01
1.26450000E+01,1.50376700E+01
1.27115000E+01,1.38924600E+01
1.27780000E+01,1.31158800E+01
1.28500000E+01,1.28496700E+01
1.29220000E+01,1.27892700E+01
1.29662500E+01,1.25322100E+01
1.30105000E+01,1.22754400E+01
1.30990000E+01,1.18326600E+01
1.31670000E+01,1.15501100E+01
1.32730000E+01,1.13971600E+01
1.33780000E+01,1.13039800E+01
1.34500000E+01,1.10360100E+01
1.35057500E+01,1.08136600E+01
1.35615000E+01,1.06123000E+01
1.36730000E+01,1.05266500E+01
1.37070000E+01,1.05933400E+01
1.38010000E+01,1.07114900E+01
1.39140000E+01,1.08302300E+01
1.40115000E+01,1.12703800E+01
1.41090000E+01,1.16752300E+01
1.41550000E+01,1.17090600E+01
1.42635000E+01,1.15365600E+01
1.43720000E+01,1.12121300E+01
1.44415000E+01,1.09122500E+01
1.44762500E+01,1.07096900E+01
1.44936300E+01,1.06063100E+01
1.45110000E+01,1.05584000E+01
1.45222000E+01,1.06377900E+01
1.45425000E+01,1.14343200E+01
1.45628000E+01,1.28191500E+01
1.45831000E+01,1.29740000E+01
1.46034000E+01,1.25936800E+01
1.46333000E+01,1.21354600E+01
1.46632000E+01,1.18472100E+01
1.47230000E+01,1.15063500E+01
1.48105000E+01,1.12091500E+01
1.48980000E+01,1.09871400E+01
1.50730000E+01,1.05924600E+01
1.50935000E+01,1.05429900E+01
1.51080000E+01,1.05063600E+01
1.51370000E+01,1.04269100E+01
1.51950000E+01,1.02251500E+01
1.52530000E+01,9.95553300E+00
1.53110000E+01,9.66124800E+00
1.53610000E+01,9.58841800E+00
1.53895000E+01,1.00780600E+01
1.54180000E+01,1.12511900E+01
1.54750000E+01,1.19655700E+01
1.55109500E+01,1.16112700E+01
1.55469000E+01,1.12945700E+01
1.55828500E+01,1.10482500E+01
1.56188000E+01,1.08509400E+01
1.56907000E+01,1.05337600E+01
1.57626000E+01,1.02504900E+01
1.58345000E+01,9.94175100E+00
1.59064000E+01,9.53183300E+00
1.59423500E+01,9.24358300E+00
1.59783000E+01,8.85203300E+00
1.60142500E+01,8.32184400E+00
1.60322300E+01,8.06571100E+00
1.60502000E+01,8.11080500E+00
1.60662500E+01,9.21395600E+00
1.60823000E+01,1.23627500E+01
1.60983000E+01,1.51808300E+01
1.61143000E+01,1.53337500E+01
1.61282300E+01,1.46298900E+01
1.61421600E+01,1.39137000E+01
1.61700200E+01,1.28706000E+01
1.61978800E+01,1.22175800E+01
1.62257300E+01,1.17787000E+01
1.62535900E+01,1.14590800E+01
1.62814400E+01,1.12100300E+01
1.63371500E+01,1.08254300E+01
1.63928700E+01,1.05085700E+01
1.64485800E+01,1.02019100E+01
1.65042900E+01,9.86807600E+00
1.65321500E+01,9.69099200E+00
1.65600000E+01,9.53390600E+00
1.66360000E+01,1.01576400E+01
1.66745000E+01,1.11778500E+01
1.67130000E+01,1.15505200E+01
1.67548800E+01,1.14632900E+01
1.67967500E+01,1.12711800E+01
1.68805000E+01,1.09317100E+01
1.69642500E+01,1.06801500E+01
1.70480000E+01,1.04806300E+01
1.72155000E+01,1.01518500E+01
1.73830000E+01,9.84637200E+00
1.74780000E+01,9.66232200E+00
1.75230000E+01,9.57232900E+00
1.75730000E+01,9.46372500E+00
1.76622500E+01,9.23570700E+00
1.77515000E+01,8.94711300E+00
1.78407500E+01,8.55266100E+00
1.78853800E+01,8.30376500E+00
1.79300000E+01,8.06160500E+00
1.80220000E+01,9.05895100E+00
1.80847000E+01,1.06116500E+01
1.81130000E+01,1.06801100E+01
1.81294000E+01,1.06525600E+01
1.81740000E+01,1.04555300E+01
1.82197500E+01,1.01558100E+01
1.82655000E+01,9.88774400E+00
1.83570000E+01,9.44830800E+00
1.85400000E+01,8.71081600E+00
1.87549500E+01,7.73731700E+00
1.88624300E+01,7.09330800E+00
1.89161700E+01,6.71600700E+00
1.89430400E+01,6.53058700E+00
1.89699000E+01,6.42107900E+00
1.89997000E+01,6.61858600E+00
1.90295000E+01,6.34256400E+00
1.90781500E+01,5.76496900E+00
1.91268000E+01,5.78314600E+00
1.91754500E+01,7.51428600E+00
1.91997800E+01,1.03510700E+01
1.92241000E+01,1.65855200E+01
1.92528500E+01,3.28032900E+01
1.92816000E+01,5.78001300E+01
1.93103000E+01,6.61606000E+01
1.93390000E+01,5.47649300E+01
1.93759000E+01,3.99078000E+01
1.94128000E+01,3.09628500E+01
1.94497000E+01,2.56427000E+01
1.94866000E+01,2.23042200E+01
1.95203000E+01,2.06637100E+01
1.95540000E+01,1.92856600E+01
1.95708500E+01,1.85822100E+01
1.95846900E+01,1.80692000E+01
1.96123800E+01,1.72002100E+01
1.96677500E+01,1.59013000E+01
1.97785000E+01,1.42474000E+01
1.98892500E+01,1.31998700E+01
2.00000000E+01,1.24321100E+01
2.00756000E+01,1.19806500E+01
2.01134000E+01,1.17649600E+01
2.01512000E+01,1.16292300E+01
2.01839000E+01,1.19020100E+01
2.02089000E+01,1.18840000E+01
2.02333000E+01,1.17770800E+01
2.02501000E+01,1.17805800E+01
2.02707000E+01,1.17388100E+01
2.02913000E+01,1.15576700E+01
2.03110000E+01,1.13734900E+01
2.03306900E+01,1.12169300E+01
2.03700800E+01,1.09575700E+01
2.04488500E+01,1.04966900E+01
2.05276300E+01,9.98130500E+00
2.05670200E+01,9.67911400E+00
2.05867100E+01,9.54435700E+00
2.06064000E+01,9.51417000E+00
2.06441000E+01,1.06985200E+01
2.06819000E+01,1.12220500E+01
2.07091800E+01,1.06637700E+01
2.07364500E+01,1.01772700E+01
2.07910000E+01,9.40041500E+00
2.08392500E+01,8.73968700E+00
2.08875000E+01,7.97974800E+00
2.09357500E+01,7.07379500E+00
2.09598800E+01,6.63935700E+00
2.09840000E+01,6.47616100E+00
2.10155000E+01,8.32466900E+00
2.10363000E+01,1.41482500E+01
2.10571000E+01,2.64567700E+01
2.10779000E+01,3.45986000E+01
2.10987000E+01,3.21695100E+01
2.11185300E+01,2.77175800E+01
2.11383500E+01,2.41929100E+01
2.11780000E+01,1.98866400E+01
2.12320500E+01,1.69668000E+01
2.12860900E+01,1.54154200E+01
2.13401400E+01,1.44557500E+01
2.13941800E+01,1.37989100E+01
2.15022700E+01,1.29414600E+01
2.16103500E+01,1.23867700E+01
2.18265300E+01,1.16565200E+01
2.20427000E+01,1.11278300E+01
2.20836000E+01,1.10406300E+01
2.21245000E+01,1.09583700E+01
2.22187700E+01,1.07499700E+01
2.23130300E+01,1.05376000E+01
2.25015500E+01,1.00517100E+01
2.25958200E+01,9.73691100E+00
2.26900800E+01,9.31069700E+00
2.27372100E+01,9.01811800E+00
2.27843400E+01,8.62924700E+00
2.28314700E+01,8.08869800E+00
2.28550400E+01,7.76143000E+00
2.28786000E+01,7.49456600E+00
2.29016000E+01,7.72608700E+00
2.29246000E+01,9.62079200E+00
2.29476500E+01,1.25600800E+01
2.29707000E+01,1.32466600E+01
2.29964000E+01,1.25720900E+01
2.30220900E+01,1.18252200E+01
2.30734800E+01,1.07599500E+01
2.31248700E+01,1.00128500E+01
2.31762500E+01,9.35163700E+00
2.32276400E+01,8.62951700E+00
2.32790300E+01,7.67330700E+00
2.33047300E+01,7.01157000E+00
2.33304200E+01,6.14407300E+00
2.33561100E+01,5.12000000E+00
2.33818000E+01,6.26915000E+00
2.34125500E+01,2.59160700E+01
2.34374000E+01,2.01443700E+01
2.34676300E+01,1.52988600E+01
2.34832500E+01,1.40529900E+01
2.35145000E+01,1.26810300E+01
2.35770000E+01,1.24759900E+01
2.36390000E+01,1.38540900E+01
2.37010000E+01,1.41604100E+01
2.37603000E+01,1.36736300E+01
2.38196000E+01,1.30876800E+01
2.39382000E+01,1.20755700E+01
2.39975000E+01,1.16009800E+01
2.40568000E+01,1.10625000E+01
2.41161000E+01,1.03246100E+01
2.41457500E+01,9.81751200E+00
2.41754000E+01,9.30329000E+00
2.41979000E+01,9.40588200E+00
2.42204000E+01,1.10318700E+01
2.42429000E+01,1.33208900E+01
2.42654000E+01,1.40807500E+01
2.42867500E+01,1.39410500E+01
2.43081000E+01,1.36219700E+01
2.43508000E+01,1.30488400E+01
2.43935000E+01,1.26423300E+01
2.44362000E+01,1.23472600E+01
2.45216000E+01,1.19377300E+01
2.46070000E+01,1.16521500E+01
2.47880000E+01,1.12253500E+01
2.49690000E+01,1.09150200E+01
2.51820000E+01,1.06751800E+01
2.52150000E+01,1.06574400E+01
2.53310000E+01,1.06786900E+01
2.53600000E+01,1.07128800E+01
2.54495000E+01,1.08967100E+01
2.55390000E+01,1.11790700E+01
2.55720000E+01,1.13078500E+01
2.56612500E+01,1.16849800E+01
2.57505000E+01,1.19672700E+01
2.59290000E+01,1.18040600E+01
2.59970000E+01,1.15408200E+01
2.60650000E+01,1.12210700E+01
2.61330000E+01,1.08642600E+01
2.62010000E+01,1.04873200E+01
2.62690000E+01,1.01273300E+01
2.63370000E+01,9.87464000E+00
2.64430000E+01,1.03153000E+01
2.64530000E+01,1.04600100E+01
2.64820000E+01,1.09475400E+01
2.65110000E+01,1.14017100E+01
2.65690000E+01,1.18174400E+01
2.66270000E+01,1.17964300E+01
2.66850000E+01,1.16627100E+01
2.67863000E+01,1.14058700E+01
2.68876000E+01,1.11590600E+01
2.69889000E+01,1.08982500E+01
2.70395500E+01,1.07469200E+01
2.70902000E+01,1.05989700E+01
2.71446000E+01,1.08096000E+01
2.71991000E+01,1.10494700E+01
2.72275400E+01,1.09553000E+01
2.72559700E+01,1.08467200E+01
2.73128300E+01,1.06474600E+01
2.74265500E+01,1.02719900E+01
2.75402800E+01,9.79427200E+00
2.75971400E+01,9.45314200E+00
2.76540000E+01,9.00222500E+00
2.77000000E+01,8.64208800E+00
2.77460000E+01,9.04394400E+00
2.77920000E+01,1.16599300E+01
2.78380000E+01,1.31250300E+01
2.78703300E+01,1.29970400E+01
2.79026500E+01,1.26766400E+01
2.79673000E+01,1.21178600E+01
2.80180000E+01,1.17891400E+01
2.80557500E+01,1.15194300E+01
2.80852000E+01,1.13443100E+01
2.81841000E+01,1.09543000E+01
2.82335500E+01,1.07786600E+01
2.82830000E+01,1.06262300E+01
2.83104000E+01,1.05967900E+01
2.83289000E+01,1.06402100E+01
2.83659000E+01,1.10061900E+01
2.84028500E+01,1.15022200E+01
2.84398000E+01,1.15575200E+01
2.84666000E+01,1.14268100E+01
2.84934000E+01,1.12755000E+01
2.85470000E+01,1.10328700E+01
2.85810000E+01,1.09367100E+01
2.86570000E+01,1.08707000E+01
2.87330000E+01,1.08636100E+01
2.88610000E+01,1.06847400E+01
2.88860000E+01,1.06420000E+01
2.89605000E+01,1.05201200E+01
2.90350000E+01,1.04079200E+01
2.91840000E+01,1.01957100E+01
2.93450000E+01,9.94170100E+00
2.94255000E+01,9.77730300E+00
2.94657500E+01,9.67187200E+00
2.95060000E+01,9.53658900E+00
2.95327800E+01,9.41934500E+00
2.95595500E+01,9.26870500E+00
2.95863300E+01,9.07965400E+00
2.96131000E+01,8.94482000E+00
2.96466000E+01,1.00960100E+01
2.96802000E+01,1.12741500E+01
2.97068800E+01,1.09534900E+01
2.97335500E+01,1.06538100E+01
2.97602300E+01,1.04448100E+01
2.97869000E+01,1.02943200E+01
2.98402500E+01,1.00861400E+01
2.98936000E+01,9.93875500E+00
3.00003000E+01,9.71380100E+00
3.01070000E+01,9.51649500E+00
3.02137000E+01,9.31077500E+00
3.03204000E+01,9.06549100E+00
3.04271000E+01,8.72555100E+00
3.04804500E+01,8.49289100E+00
3.05338000E+01,8.29412800E+00
3.05915000E+01,8.95244300E+00
3.06493000E+01,9.26687300E+00
3.06945300E+01,8.83961600E+00
3.07397500E+01,8.32386400E+00
3.07849800E+01,7.68956600E+00
3.08075900E+01,7.36007700E+00
3.08481000E+01,8.30671800E+00
3.08839000E+01,1.44097000E+01
3.09246900E+01,1.33705900E+01
3.09475800E+01,1.23956400E+01
3.09704700E+01,1.17218900E+01
3.09933500E+01,1.12469900E+01
3.10162400E+01,1.08959100E+01
3.10391300E+01,1.06245700E+01
3.10849000E+01,1.02257600E+01
3.11306800E+01,9.93652800E+00
3.11764500E+01,9.70728700E+00
3.12680000E+01,9.33930500E+00
3.14090000E+01,8.85434900E+00
3.15500000E+01,8.33875900E+00
3.16910000E+01,7.65022700E+00
3.17615000E+01,7.16346500E+00
3.18320000E+01,6.49762700E+00
3.19009500E+01,5.56802600E+00
3.19354300E+01,4.98970600E+00
3.19699000E+01,4.46981800E+00
3.20037000E+01,4.62837600E+00
3.20375000E+01,7.23625600E+00
3.20592000E+01,1.07851300E+01
3.21050000E+01,2.26908600E+01
3.21275000E+01,2.21610000E+01
3.21524300E+01,1.93392400E+01
3.21773500E+01,1.71777800E+01
3.22271900E+01,1.45964800E+01
3.22770400E+01,1.31634600E+01
3.23268800E+01,1.22506900E+01
3.24265700E+01,1.11252100E+01
3.25262500E+01,1.04169600E+01
3.26259400E+01,9.88870800E+00
3.27256300E+01,9.44333200E+00
3.29250000E+01,8.61067700E+00
3.30167500E+01,8.19127200E+00
3.31085000E+01,7.70254400E+00
3.32002500E+01,7.08521300E+00
3.32920000E+01,6.22359900E+00
3.33397000E+01,5.61141000E+00
3.33874000E+01,4.86685400E+00
3.34351000E+01,4.38844300E+00
3.34828000E+01,1.09073500E+01
3.35285500E+01,4.44683500E+01
3.35770000E+01,2.35049000E+01
3.36102000E+01,1.76451500E+01
3.36580000E+01,1.43110100E+01
